index,price,retail_price,currency_code
9.78981E+12,10926.8,10926.8,INR
9.78903E+12,3453.11,3453.11,INR
9.78082E+12,,,
9.78112E+12,21852.42,21852.42,INR
9.78303E+12,13452,13452,INR
3030522717,,,
9.78147E+12,5491.72,5491.72,INR
9.78179E+12,886.17,443.08,INR
9.78132E+12,7285.32,7285.32,INR
9.78184E+12,886.17,443.08,INR
9.78149E+12,3764.2,3764.2,INR
9.78354E+12,,,
9.7816E+12,2596,2596,INR
9.7818E+12,886.17,443.08,INR
521032261,,,
9.78179E+12,1883.27,1883.27,INR
3642227430,11764.6,11764.6,INR
9.78008E+12,9347.96,9347.96,INR
3540354670,,,
9.78179E+12,886.17,623.99,INR
9.78112E+12,5823.3,5823.3,INR
9.78149E+12,3764.2,3764.2,INR
9.78052E+12,,,
9.78179E+12,886.17,443.08,INR
9.78332E+12,5888.2,5888.2,INR
9.78178E+12,997.09,498.54,INR
3030805980,,,
9.78172E+12,3508.13,3508.13,INR
9.7802E+12,3783.37,3783.37,INR
1803247339,,,
9.78303E+12,,,
9.78114E+12,,,
9.78163E+12,,,
9.7818E+12,1108.01,554,INR
9.78184E+12,4131.17,4131.17,INR
3642414907,,,
9.7818E+12,1108.01,554,INR
9.78303E+12,6726,6726,INR
9.78311E+12,11424.9,11424.9,INR
9.78939E+12,972.29,486.14,INR
9.78903E+12,3453.11,3453.11,INR
1530414830,,,
9.7802E+12,,,
9.781E+12,,,
354000307X,,,
1491913428,,,
787982369,,,
3540620044,,,
9.78019E+12,2662.49,2662.49,INR
3540419438,,,
9.78149E+12,3174.2,3174.2,INR
1473965004,,,
9.78303E+12,5546,5546,INR
9.78112E+12,,,
1783284676,,,
521896134,,,
9.78148E+12,,,
1138640077,,,
262100665,,,
9.78149E+12,,,
470864125,,,
9.78981E+12,9239.4,9239.4,INR
9.78366E+12,9664.2,9664.2,INR
9.78164E+12,2489.8,2489.8,INR
9.78939E+12,972.29,486.14,INR
9.7818E+12,1108.01,554,INR
9.78332E+12,14278,14278,INR
9.78148E+12,,,
9.78332E+12,10926.8,10926.8,INR
9.78112E+12,,,
9.78162E+12,,,
9.78149E+12,4425,4425,INR
9.78149E+12,2513.4,2513.4,INR
9.78111E+12,,,
9.78146E+12,10207,10207,INR
9.78303E+12,5038.6,5038.6,INR
9.78164E+12,2489.8,2489.8,INR
9.78132E+12,,,
9.78145E+12,,,
9.78164E+12,2489.8,2489.8,INR
1801077657,,,
9.78148E+12,,,
3662524937,,,
9.78039E+12,6726,6726,INR
9.78074E+12,,,
9.78184E+12,886.17,443.08,INR
3030562379,,,
9.78132E+12,11770.5,11770.5,INR
9.78332E+12,7139,7139,INR
9.78303E+12,4200.8,4200.8,INR
9.78354E+12,,,
9.78067E+12,,,
9.78939E+12,972.29,486.14,INR
521032261,,,
9.78303E+12,9239.4,9239.4,INR
9.78364E+12,,,
9.78929E+12,,,
9.78052E+12,,,
9.78939E+12,972.29,486.14,INR
9.78162E+12,,,
9.78149E+12,,,
9.78172E+12,7806.05,7806.05,INR
9.78148E+12,,,
9.78827E+12,390.03,273.02,INR
9.78354E+12,,,
9.7818E+12,997.09,498.54,INR
9.78149E+12,3764.2,3764.2,INR
9.78163E+12,,,
9.78162E+12,,,
1681737973,,,
3031010426,,,
9.78354E+12,,,
9.78303E+12,8401.6,8401.6,INR
9.78903E+12,10987.17,10987.17,INR
9.78163E+12,,,
9.78354E+12,5463.4,5463.4,INR
9.78903E+12,3453.11,3453.11,INR
9.78132E+12,4146.52,4146.52,INR
9.78114E+12,,,
9.78364E+12,,,
9.78354E+12,6726,6726,INR
9.78146E+12,21004,21004,INR
9.78112E+12,,,
9.7815E+12,15061.77,15061.77,INR
9.78354E+12,,,
3540620044,,,
9.78903E+12,,,
9.78178E+12,997.09,498.54,INR
9.78179E+12,,,
9.78303E+12,5711.2,5711.2,INR
9.78364E+12,,,
9.78164E+12,2960.62,2960.62,INR
1549617214,,,
9.7811E+12,,,
9.78147E+12,20931.84,20931.84,INR
9.78162E+12,,,
9.78149E+12,,,
9.78903E+12,12556.77,12556.77,INR
9.781E+12,,,
9.78332E+12,6726,6726,INR
UCAL:B4107152,,,
9.78149E+12,,,
079239416X,,,
9.78144E+12,,,
9.78903E+12,9417.57,9417.57,INR
9.78903E+12,10359.33,10359.33,INR
9.78053E+12,204.43,204.43,INR
9.78149E+12,2513.4,2513.4,INR
9.78335E+12,580.19,290.1,INR
9.78149E+12,4425,4425,INR
9.78026E+12,,,
9.78981E+12,4625.6,4625.6,INR
9.78043E+12,19057,19057,INR
3642339824,,,
9.78149E+12,,,
9.78039E+12,,,
UOM:39015023866083,,,
9.7816E+12,,,
9.78179E+12,1329.85,685.46,INR
9.78036E+12,,,
3642358276,,,
9.78149E+12,,,
9.78164E+12,2624.32,2624.32,INR
9.78903E+12,,,
9.78164E+12,2960.62,2960.62,INR
9.78332E+12,4200.8,4200.8,INR
9.78111E+12,,,
9.78112E+12,16025.58,16025.58,INR
9.78164E+12,1950.54,1950.54,INR
9.78026E+12,3414.68,3414.68,INR
3031794737,,,
3125179947,,,
9.78026E+12,9757.77,9757.77,INR
9.78164E+12,3095.14,3095.14,INR
3031007344,,,
9.78903E+12,12033.57,12033.57,INR
1790764165,,,
9.78164E+12,2960.62,2960.62,INR
UOM:39015032581681,,,
9.78903E+12,10359.33,10359.33,INR
9.78024E+12,1797.14,1797.14,INR
9.78903E+12,,,
9.78819E+12,,,
9.78185E+12,,,
9.78162E+12,,,
9.78112E+12,16025.58,16025.58,INR
9.78114E+12,,,
3319257889,,,
UOM:39015003731885,,,
9.78332E+12,3445.6,3445.6,INR
9401050414,,,
3319041746,,,
9.78981E+12,10926.8,10926.8,INR
331941335X,,,
9.78164E+12,2826.1,2826.1,INR
9.78303E+12,4200.8,4200.8,INR
9.78164E+12,2489.8,2489.8,INR
9.78164E+12,2489.8,2489.8,INR
9.78184E+12,,,
1489991824,,,
UCAL:B3678322,,,
9.78903E+12,,,
9.78079E+12,,,
3540609253,,,
UOM:39015014210051,,,
9.78303E+12,5711.2,5711.2,INR
9.78303E+12,2950,2950,INR
9.78148E+12,,,
3319142054,,,
1681733048,,,
9.78146E+12,2135.8,2135.8,INR
9.78364E+12,0,0,INR
UOM:39015024787544,,,
9.78332E+12,5050.4,5050.4,INR
1800563353,,,
9.78303E+12,4625.6,4625.6,INR
UCAL:B4372836,,,
9.7814E+12,12272,12272,INR
9.78163E+12,9677.37,9677.37,INR
9.78013E+12,10785.2,10785.2,INR
1484289307,,,
1003093450,,,
1484249461,,,
1681738139,,,
052142898X,,,
9.78164E+12,2489.8,2489.8,INR
9.78132E+12,,,
9.78163E+12,,,
3319136496,,,
9.78303E+12,6726,6726,INR
9.78149E+12,,,
9.78146E+12,9239.4,9239.4,INR
9048175208,,,
9.78019E+12,1372.78,686.39,INR
9811533563,,,
9401051607,,,
1444390554,10192.84,10192.84,INR
9.78191E+12,99,99,INR
3031010116,,,
9.78354E+12,,,
9.78112E+12,6114.76,6114.76,INR
9.78164E+12,3431.44,3431.44,INR
1484234499,,,
9.78903E+12,10987.17,10987.17,INR
1484262727,,,
9.78981E+12,27730,27730,INR
9.78303E+12,5888.2,5888.2,INR
9.78354E+12,10089,10089,INR
9.78981E+12,19352,19352,INR
9.78396E+12,3036,3036,INR
103208748X,,,
9.78135E+12,218595,218595,INR
9.781E+12,5301.71,5301.71,INR
9.78112E+12,,,
9.78145E+12,,,
123429013,,,
9.78981E+12,18526,18526,INR
9.78981E+12,18526,18526,INR
9.78019E+12,4624.13,4624.13,INR
1484287533,,,
9.78981E+12,4989.37,4989.37,INR
9.78311E+12,11424.9,11424.9,INR
511519850,,,
9811909636,,,
521023106,,,
3642383254,,,
3030686396,,,
9.78354E+12,9664.2,9664.2,INR
9.78111E+12,,,
9.78132E+12,4819.12,4819.12,INR
9.78981E+12,21004,21004,INR
1461455901,,,
9.78332E+12,6891.2,6891.2,INR
9.781E+12,,,
3319883712,,,
PKEY:6610000379057,327,228.9,INR
3662520060,,,
9.78193E+12,,,
3319358472,,,
9.78032E+12,10785.2,10785.2,INR
3030976440,,,
9.78052E+12,,,
9.78332E+12,15222,15222,INR
3540411453,,,
3540647902,,,
3030345173,,,
9.78981E+12,9239.4,9239.4,INR
1441951989,,,
9.78047E+12,,,
1579550258,,,
9.78981E+12,6301.2,6301.2,INR
3030302245,,,
1774636808,,,
3838397282,,,
9.78354E+12,,,
9.78013E+12,10785.2,10785.2,INR
1801819076,,,
444637443,,,
9.78981E+12,15222,15222,INR
9.78303E+12,13452,13452,INR
9.78006E+12,,,
UOM:39015021828234,,,
9.78303E+12,10926.8,10926.8,INR
1138412538,,,
9.78364E+12,,,
UOM:35128001638822,,,
9.78112E+12,16025.58,16025.58,INR
3031166264,,,
UOM:39015010414947,,,
UCSC:32106011828727,,,
1443860522,,,
1412996066,,,
UCSC:32106014183906,,,
UCAL:B4344291,,,
3037856548,,,
STANFORD:36105032879947,,,
3319537520,,,
1138715247,,,
UVA:X004908347,,,
3030338193,,,
613507363,,,
3642372244,,,
1521795789,,,
LCCN:40009155,,,
9.78149E+12,,,
9.78149E+12,,,
9.78112E+12,706.82,353.41,INR
9.78178E+12,1329.85,664.92,INR
9.78149E+12,,,
9.78112E+12,,,
9.78149E+12,,,
9.78149E+12,,,
9.78184E+12,775.25,387.62,INR
9.78043E+12,5491.72,5491.72,INR
9.78149E+12,,,
9.78179E+12,886.17,443.08,INR
9.781E+12,,,
9.78332E+12,3787.8,3787.8,INR
9.78159E+12,3117.79,1588.49,INR
9.78179E+12,997.09,498.54,INR
1801235171,,,
9.78145E+12,2950,1672.65,INR
9.78184E+12,775.25,387.62,INR
9.7818E+12,1108.01,554,INR
9.7818E+12,892.07,446.04,INR
9.78303E+12,4625.6,4625.6,INR
9.78179E+12,1108.01,554,INR
1784390151,,,
9.78164E+12,2489.8,2489.8,INR
9.78164E+12,2355.28,2355.28,INR
9.78164E+12,2960.62,2960.62,INR
9.78145E+12,2950,2950,INR
9.78179E+12,997.09,498.54,INR
9.78112E+12,,,
9.78148E+12,,,
1484277619,,,
9.781E+12,8966.82,8966.82,INR
9.78112E+12,4856.88,4856.88,INR
9.7815E+12,5940.12,5940.12,INR
9.781E+12,8836.86,8836.86,INR
9.7818E+12,1108.01,554,INR
9.78149E+12,,,
9.78149E+12,2725.8,2725.8,INR
9.78112E+12,,,
9.78112E+12,4856.88,4856.88,INR
9.78164E+12,1950.54,1950.54,INR
9.78149E+12,,,
9.78099E+12,1466.35,809.23,INR
149207294X,,,
9.78019E+12,,,
9.78148E+12,,,
9.7806E+12,,,
9.78149E+12,4425,4425,INR
9.78053E+12,204.43,204.43,INR
9.78148E+12,,,
1801131872,,,
9.78149E+12,1628.4,1628.4,INR
9386551934,,,
9.78164E+12,2355.28,2355.28,INR
9.78145E+12,2360,2360,INR
9.78112E+12,,,
9.78052E+12,,,
1734790148,,,
9.78149E+12,,,
9.78332E+12,4200.8,4200.8,INR
1633430030,,,
9.7806E+12,2360,2360,INR
9.78179E+12,665.51,332.76,INR
9.78162E+12,,,
9.78014E+12,,,
9.78145E+12,,,
9.78939E+12,972.29,486.14,INR
9.78168E+12,1840.8,1840.8,INR
9.78112E+12,,,
9.78145E+12,2065,1170.86,INR
9.78149E+12,4425,4425,INR
1913922448,,,
9.7818E+12,886.17,443.08,INR
9.78332E+12,5888.2,5888.2,INR
1977921752,,,
1733042687,,,
9.78145E+12,3540,2007.18,INR
9.78161E+12,11635.2,11635.2,INR
9.7809E+12,,,
1802350365,,,
9.78129E+12,,,
9.781E+12,,,
9.78179E+12,1108.01,554,INR
1733042644,,,
9.78184E+12,886.17,443.08,INR
9.781E+12,977.29,291.85,INR
9.7818E+12,886.17,443.08,INR
9.78149E+12,,,
9.78075E+12,,,
9.78143E+12,,,
9.78013E+12,,,
9.78013E+12,,,
367748436,,,
9.78148E+12,,,
9.78179E+12,1145.77,572.88,INR
9.78171E+12,,,
9.78168E+12,,,
1801779430,,,
9.78178E+12,1108.01,554,INR
9.7806E+12,,,
1800208936,,,
9.78112E+12,2358.82,2358.82,INR
9.78112E+12,824.82,412.41,INR
9.78039E+12,6726,6726,INR
9.78013E+12,,,
9.78149E+12,,,
1774691582,,,
9.78043E+12,,,
9.78145E+12,2360,2360,INR
1492093408,,,
9.78178E+12,997.09,498.54,INR
1654982199,,,
9.78024E+12,530.11,396.6,INR
9.78179E+12,886.17,443.08,INR
9.78026E+12,7806.05,7806.05,INR
9.78149E+12,3764.2,3764.2,INR
9.78179E+12,775.25,387.62,INR
9.78013E+12,2255.67,2255.67,INR
9.78179E+12,886.17,443.08,INR
9.7806E+12,,,
9.78047E+12,,,
9.78111E+12,,,
9.78132E+12,,,
1617295604,,,
9.78149E+12,,,
9.7814E+12,7670,7670,INR
9.78148E+12,,,
134398807,,,
9.78827E+12,390.03,273.02,INR
9.78172E+12,,,
1801779589,,,
9.78047E+12,,,
9.781E+12,,,
9.78142E+12,,,
1617291560,,,
9.78162E+12,,,
9.78172E+12,3508.13,3508.13,INR
9.78112E+12,588.82,294.41,INR
9.78168E+12,3417.15,3417.15,INR
9.78111E+12,,,
9.78026E+12,,,
9.78149E+12,3764.2,3764.2,INR
9.78148E+12,,,
9.78112E+12,,,
387947140,,,
9.78165E+12,80,80,INR
9811110689,,,
9.78146E+12,7139,7139,INR
9.78013E+12,2255.67,2255.67,INR
9.78148E+12,,,
3903331163,,,
9.78112E+12,,,
9.78149E+12,,,
9.78172E+12,2727.45,2727.45,INR
9.78111E+12,,,
1493938436,,,
9.78075E+12,,,
9.78013E+12,,,
9.78153E+12,9138.64,9138.64,INR
9.78159E+12,,,
9.78112E+12,3686.32,3686.32,INR
1492073059,,,
9.78148E+12,,,
9.78148E+12,,,
9.78178E+12,665.51,154.46,INR
9.78179E+12,886.17,443.08,INR
9.78039E+12,1270.24,635.12,INR
9.78149E+12,,,
9.78178E+12,2988.93,2988.93,INR
9.78146E+12,5463.4,5463.4,INR
9.78178E+12,997.09,498.54,INR
9.78112E+12,824.82,412.41,INR
9.78026E+12,9757.77,9757.77,INR
9.78164E+12,2960.62,2960.62,INR
9.78179E+12,997.09,498.54,INR
9.78145E+12,,,
9.78026E+12,,,
9.78149E+12,1628.4,1628.4,INR
9.78332E+12,5038.6,5038.6,INR
1801779503,,,
9.78178E+12,1108.01,554,INR
9.78178E+12,1108.01,554,INR
9.78149E+12,2725.8,2725.8,INR
9.7811E+12,,,
9.78159E+12,3117.79,3117.79,INR
9.7809E+12,,,
9.78303E+12,4790.8,4790.8,INR
1721242163,,,
9.78145E+12,,,
149209434X,,,
9.781E+12,5773.07,5773.07,INR
9.78043E+12,5940.12,5940.12,INR
1801131880,,,
9.78164E+12,2355.28,2355.28,INR
9.78159E+12,3117.79,3117.79,INR
9.78303E+12,5888.2,5888.2,INR
9.78149E+12,,,
367524686,,,
1492046442,,,
1914176421,,,
9.78111E+12,,,
9.78149E+12,,,
9.78148E+12,,,
9.78179E+12,997.09,498.54,INR
9.78149E+12,,,
9.78047E+12,,,
9.79835E+12,,,
9.78179E+12,886.17,695.09,INR
3030439836,,,
1491963042,,,
9.78149E+12,4425,4425,INR
1484234499,,,
3319457950,,,
9.78172E+12,2341.24,2341.24,INR
9.78179E+12,1019.51,509.76,INR
9.78112E+12,,,
1491989386,,,
9.78164E+12,1950.54,1950.54,INR
9.78112E+12,,,
1119669367,,,
1785887211,,,
9.78067E+12,2928.27,2928.27,INR
1484230116,,,
1784398632,,,
9.78151E+12,683.6,341.8,INR
9.78112E+12,,,
9.78112E+12,706.82,353.41,INR
9.78939E+12,972.29,486.14,INR
1484281209,,,
9.78164E+12,2960.62,2960.62,INR
1484268245,,,
9.78179E+12,775.25,387.62,INR
9.78179E+12,1108.01,554,INR
1492087912,,,
9.78179E+12,997.09,498.54,INR
9.78149E+12,2879.2,2879.2,INR
9.7818E+12,6877.01,6877.01,INR
9.7818E+12,775.25,387.62,INR
9.7818E+12,886.17,443.08,INR
9.78112E+12,,,
9.78164E+12,2489.8,2489.8,INR
9.78163E+12,9677.37,9677.37,INR
9.78179E+12,775.25,387.62,INR
1484262360,,,
9.78013E+12,,,
1492047546,,,
9.78043E+12,,,
1839213108,,,
9.7818E+12,1108.01,554,INR
9811977011,,,
3319013432,,,
180324836X,,,
9.781E+12,,,
9.78178E+12,,,
9811533563,,,
9.78179E+12,886.17,443.08,INR
9.78112E+12,6313,6313,INR
321797027,,,
9.78162E+12,,,
9.78939E+12,972.29,486.14,INR
9.7818E+12,775.25,387.62,INR
9.78164E+12,2960.62,2960.62,INR
9.78112E+12,3885.74,3885.74,INR
1783553294,,,
9.78145E+12,,,
9.78221E+12,2359.83,2359.83,INR
9.78179E+12,1108.01,554,INR
9.78179E+12,1108.01,554,INR
1801075549,,,
9.781E+12,,,
9.78179E+12,2214.85,2214.85,INR
9.78153E+12,3861.91,3861.91,INR
9.78112E+12,7667.64,7667.64,INR
1492041416,,,
9.7839E+12,,,
1789530792,,,
9.78179E+12,1108.01,554,INR
9.781E+12,5773.07,5773.07,INR
9.78149E+12,,,
9.78112E+12,588.82,294.41,INR
9.78332E+12,5463.4,5463.4,INR
9.78303E+12,0,0,INR
9.78303E+12,4625.6,4625.6,INR
1098111877,,,
9.7818E+12,36995.8,36995.8,INR
9.78112E+12,,,
9.78112E+12,,,
9.78939E+12,972.29,486.14,INR
9.78179E+12,886.17,443.08,INR
1138480452,,,
9.78184E+12,886.17,443.08,INR
9.78112E+12,6046.32,6046.32,INR
1785886606,,,
9.78112E+12,,,
303107565X,,,
9.78148E+12,,,
9.78179E+12,1108.01,554,INR
9.78162E+12,,,
9.78148E+12,,,
9.78179E+12,4199.47,4199.47,INR
1484250001,,,
1492061379,,,
9.78148E+12,,,
9811518157,,,
9.78179E+12,775.25,603.74,INR
9.78149E+12,3764.2,3764.2,INR
9.78013E+12,,,
9.78311E+12,8307.57,8307.57,INR
9.78939E+12,972.29,486.14,INR
1484258010,,,
1484251768,,,
9.7818E+12,997.09,498.54,INR
9.78148E+12,,,
9.78179E+12,997.09,498.54,INR
1400231043,,,
9.78179E+12,3691.03,456.97,INR
9.78179E+12,997.09,498.54,INR
9.7811E+12,,,
9.7818E+12,425938.52,425938.52,INR
9.78311E+12,5083.46,5083.46,INR
9.78179E+12,530.99,265.5,INR
1800568878,,,
9.78396E+12,2569,2569,INR
9.78112E+12,,,
3658335513,,,
032106920X,,,
3031046471,,,
3031004604,,,
1664151281,,,
9.78172E+12,,,
9.78939E+12,972.29,486.14,INR
9.78013E+12,4310.54,4310.54,INR
9.7818E+12,1108.01,554,INR
008102939X,,,
9.78939E+12,972.29,486.14,INR
9.78026E+12,,,
9.78178E+12,1108.01,554,INR
9.78013E+12,8628.16,8628.16,INR
9.781E+12,0,0,INR
1848829469,,,
9.78178E+12,997.09,498.54,INR
9.78303E+12,9664.2,9664.2,INR
9.78026E+12,5366.4,5366.4,INR
9.78149E+12,,,
9.78939E+12,972.29,486.14,INR
9.781E+12,0,0,INR
9.78149E+12,,,
9.78032E+12,8628.16,8628.16,INR
9.78178E+12,1108.01,554,INR
9.7818E+12,3163.57,3163.57,INR
9.78126E+12,8711.9,8711.9,INR
9.7811E+12,3764.2,3764.2,INR
9.78332E+12,15222,15222,INR
9.78353E+12,17967.86,17967.86,INR
9.78126E+12,2639.92,2639.92,INR
9.78126E+12,3432.06,3432.06,INR
9.78126E+12,13199.6,13199.6,INR
9.78126E+12,2464.26,2464.26,INR
9.78126E+12,4399.87,4399.87,INR
9.78112E+12,,,
UCSD:31822032531923,,,
UOM:39015064103875,,,
9.78126E+12,1759.95,1759.95,INR
9.78367E+12,3579.15,3579.15,INR
9.78367E+12,3855.32,3855.32,INR
72372400,,,
UCSD:31822036088763,,,
837957680,,,
UOM:39015058266233,,,
470849746,,,
STANFORD:36105122165249,,,
9.78126E+12,2444.37,2444.37,INR
9.78149E+12,,,
9.78112E+12,13009.5,13009.5,INR
1484226704,,,
9.78149E+12,2513.4,1425.1,INR
9.78148E+12,,,
9.781E+12,,,
9.78043E+12,,,
9.78332E+12,7563.8,7563.8,INR
9.78164E+12,2489.8,2489.8,INR
9.781E+12,,,
9.78112E+12,,,
9.781E+12,4819.12,4819.12,INR
9.78153E+12,,,
9.78148E+12,,,
9.78032E+12,10785.2,10785.2,INR
9.78179E+12,886.17,443.08,INR
9.78154E+12,7372.05,7372.05,INR
9.78135E+12,,,
9.78135E+12,,,
9.78179E+12,1218.93,609.46,INR
9.781E+12,13551.38,13551.38,INR
1138469297,,,
9.781E+12,,,
9.78149E+12,,,
9.781E+12,,,
9.781E+12,6724.82,6724.82,INR
9.78178E+12,1108.01,554,INR
9.78311E+12,8827.13,8827.13,INR
9.78178E+12,997.09,498.54,INR
9.78148E+12,,,
9.78148E+12,,,
9.78043E+12,5491.72,5491.72,INR
9.781E+12,8836.86,8836.86,INR
9.78159E+12,,,
9.78151E+12,,,
9.78043E+12,5940.12,5940.12,INR
9.78146E+12,7139,7139,INR
9.78133E+12,,,
1786466457,,,
9.78145E+12,2360,2360,INR
9.78163E+12,5374.67,5374.67,INR
9.78111E+12,,,
9.78013E+12,,,
9.78111E+12,,,
9.78014E+12,,,
9.78149E+12,,,
1484281543,,,
9.78149E+12,,,
9.78043E+12,,,
9.78149E+12,3174.2,3174.2,INR
9.78149E+12,,,
9.78179E+12,886.17,443.08,INR
9.78303E+12,5888.2,5888.2,INR
9.78111E+12,,,
9.7815E+12,,,
9.7815E+12,,,
1449396658,2360,2360,INR
9.781E+12,8836.86,8836.86,INR
9.78112E+12,,,
9.78013E+12,,,
9.78179E+12,997.09,498.54,INR
9.78145E+12,2065,1170.86,INR
9.78164E+12,2355.28,2355.28,INR
1558605762,,,
9.78178E+12,665.51,154.46,INR
9.78163E+12,,,
148422745X,,,
9.78149E+12,,,
9.78039E+12,9664.2,9664.2,INR
387989668,,,
9.78184E+12,4131.17,4131.17,INR
9.78179E+12,886.17,443.08,INR
9.78135E+12,2128.72,2128.72,INR
9.78043E+12,5043.32,5043.32,INR
9.78939E+12,972.29,486.14,INR
9.78043E+12,3249.72,3249.72,INR
9.78153E+12,3978.97,3978.97,INR
9.78148E+12,,,
149207294X,,,
9.78149E+12,2513.4,2513.4,INR
9.78112E+12,,,
9.78148E+12,,,
9.78145E+12,,,
9.78178E+12,1218.93,340.31,INR
9.78165E+12,80,80,INR
787982369,,,
9.78164E+12,2624.32,2624.32,INR
9.78112E+12,4856.88,4856.88,INR
9.78939E+12,972.29,486.14,INR
9.78112E+12,,,
3319120654,,,
9.78178E+12,1329.85,664.92,INR
9.78159E+12,4683.3,4683.3,INR
9.78179E+12,997.09,498.54,INR
9.78112E+12,,,
1138088633,,,
9.78019E+12,812.5,406.25,INR
9.78153E+12,3978.97,3978.97,INR
9388274997,,,
9.78112E+12,,,
9.78332E+12,5038.6,5038.6,INR
311056467X,,,
133886557,,,
9.78149E+12,,,
9.78148E+12,,,
9.78159E+12,,,
367748436,,,
9.78043E+12,,,
9.78149E+12,,,
1484245105,,,
9.78178E+12,997.09,498.54,INR
9.78145E+12,6789.35,6789.35,INR
9.78043E+12,4819.12,4819.12,INR
190656220,,,
9.78332E+12,5888.2,5888.2,INR
9.78915E+12,,,
9.78164E+12,3095.14,3095.14,INR
1484229185,,,
9.78112E+12,,,
9.78039E+12,5038.6,5038.6,INR
9.78146E+12,,,
9.78112E+12,2358.82,2358.82,INR
9.78179E+12,1108.01,554,INR
9.78148E+12,,,
9.78145E+12,2065,2065,INR
9.781E+12,5491.72,5491.72,INR
152979045X,,,
9.78135E+12,,,
1526449366,,,
9.78303E+12,9239.4,9239.4,INR
9.78179E+12,1108.01,554,INR
9.78112E+12,824.82,412.41,INR
1138381446,,,
9.78159E+12,,,
9.78069E+12,3221.4,3221.4,INR
9.781E+12,5773.07,5773.07,INR
9.78013E+12,2255.67,2255.67,INR
9.79857E+12,,,
9.78332E+12,6726,6726,INR
9.78052E+12,,,
1784390151,,,
9.78179E+12,1145.77,572.88,INR
1498775675,,,
9.78179E+12,1993.01,1993.01,INR
9.78112E+12,588.82,294.41,INR
9.7818E+12,886.17,443.08,INR
9.78162E+12,,,
9.78012E+12,5676.98,5676.98,INR
9.78149E+12,,,
9.781E+12,5491.72,5491.72,INR
9.78112E+12,824.82,412.41,INR
1617291560,,,
367818892,,,
9.78135E+12,5043.32,5043.32,INR
9.78039E+12,5038.6,5038.6,INR
111844714X,,,
9.7815E+12,,,
9.78135E+12,5043.32,5043.32,INR
1461478995,,,
9.78026E+12,7806.05,7806.05,INR
9.78074E+12,,,
9.78026E+12,,,
9.78131E+12,,,
9.78112E+12,,,
9.78148E+12,,,
9.78053E+12,204.43,204.43,INR
9.78111E+12,,,
9.78147E+12,3627.8,3627.8,INR
9.78107E+12,2835.47,2835.47,INR
9.78179E+12,1108.01,554,INR
9.78135E+12,6388.52,6388.52,INR
9.78153E+12,4798.37,4798.37,INR
9.78145E+12,2360,2360,INR
9.781E+12,9303.12,9303.12,INR
9.78013E+12,,,
9.78149E+12,2725.8,2725.8,INR
9.781E+12,,,
9.78149E+12,,,
9.78145E+12,2950,1672.65,INR
9.78145E+12,2360,2360,INR
9.78112E+12,,,
792348400,,,
9.79822E+12,1850.86,1850.86,INR
9.78148E+12,,,
9.78164E+12,1950.54,1950.54,INR
1493938436,,,
1484287797,,,
1785286544,,,
9.78179E+12,,,
9.78149E+12,,,
9.78149E+12,,,
9.78179E+12,2105.11,2105.11,INR
9.78179E+12,2293.91,2293.91,INR
9.78164E+12,2355.28,2355.28,INR
9.78153E+12,,,
9.78179E+12,1993.01,1993.01,INR
9.781E+12,,,
9.7806E+12,,,
9.78179E+12,1145.77,528.76,INR
9.78159E+12,,,
9.781E+12,,,
9.78043E+12,6388.52,6388.52,INR
9.78164E+12,2624.32,2624.32,INR
9.78149E+12,3764.2,3764.2,INR
135258529,,,
1685549594,,,
1492093408,,,
9.78112E+12,4074.54,4074.54,INR
9.78146E+12,7139,7139,INR
3031133382,,,
3319457950,,,
9.78149E+12,3764.2,3764.2,INR
9386551934,,,
1499684851,,,
367738198,,,
9.78145E+12,,,
133991024,,,
1519514212,,,
9.78128E+12,,,
1461476178,,,
692057846,,,
1549617214,,,
1735431109,,,
1484262360,,,
9.78036E+12,,,
9.781E+12,,,
9.78981E+12,4790.8,4790.8,INR
9.78148E+12,,,
3030490904,,,
9.781E+12,,,
9.78036E+12,,,
9.78981E+12,5463.4,5463.4,INR
9.78179E+12,1771.17,1771.17,INR
9.78179E+12,886.17,443.08,INR
9.78145E+12,,,
1526486768,,,
9.78112E+12,11163.98,11163.98,INR
9.78112E+12,12524.52,12524.52,INR
9.781E+12,5043.32,5043.32,INR
013454692X,,,
9.78311E+12,8827.13,8827.13,INR
9.78135E+12,5603.82,5603.82,INR
9.78163E+12,9677.37,9677.37,INR
9.781E+12,,,
393138151,,,
9.78332E+12,10926.8,10926.8,INR
178216328X,,,
9.78923E+12,,,
1800560478,,,
9.78179E+12,886.17,443.08,INR
367608863,,,
9.78178E+12,665.51,332.76,INR
9.78164E+12,2489.8,2489.8,INR
9.78112E+12,5828.02,5828.02,INR
9.78148E+12,,,
3030575918,,,
9.78935E+12,,,
1138480452,,,
981156132X,,,
9.78178E+12,775.25,387.62,INR
9.78112E+12,,,
9.78049E+12,1540.16,1540.16,INR
9.78179E+12,997.09,498.54,INR
9.781E+12,,,
9.78184E+12,1108.01,554,INR
3030598918,,,
9.7815E+12,7286.5,7286.5,INR
9.78109E+12,,,
9.781E+12,3416.3,3416.3,INR
9.78111E+12,,,
387773169,,,
9.78112E+12,,,
9.78149E+12,2513.4,2513.4,INR
9.78179E+12,886.17,443.08,INR
9.78148E+12,,,
9.7809E+12,,,
