index,page_count,print_type,avg_rating,rating_count,is_ebook
9.79E+12,300,BOOK,,,TRUE
1032006633,476,BOOK,4,2,FALSE
9.78E+12,701,BOOK,,,TRUE
9.78E+12,300,BOOK,,,FALSE
9.78E+12,1265,BOOK,5,1,TRUE
9.79E+12,,BOOK,,,TRUE
9.78E+12,432,BOOK,,,TRUE
9.78E+12,331,BOOK,,,TRUE
9.78E+12,303,BOOK,,,TRUE
9.78E+12,0,BOOK,,,FALSE
9.78E+12,260,BOOK,,,TRUE
9.79E+12,284,BOOK,,,TRUE
1351013238,444,BOOK,,,FALSE
9.79E+12,284,BOOK,,,TRUE
9.79E+12,260,BOOK,,,TRUE
9.79E+12,236,BOOK,,,TRUE
1119991722,496,BOOK,,,TRUE
9.78E+12,450,BOOK,,,FALSE
9.78E+12,560,BOOK,,,TRUE
1447121554,586,BOOK,,,TRUE
9.78E+12,196,BOOK,,,TRUE
9.78E+12,426,BOOK,,,TRUE
9.79E+12,276,BOOK,,,TRUE
9.78E+12,157,BOOK,,,TRUE
9.78E+12,192,BOOK,,,TRUE
9.79E+12,120,BOOK,,,FALSE
9.78E+12,320,BOOK,,,TRUE
9.78E+12,366,BOOK,,,FALSE
9.78E+12,25,BOOK,,,FALSE
9.78E+12,196,BOOK,,,TRUE
9.78E+12,222,BOOK,,,FALSE
9.78E+12,404,BOOK,,,TRUE
9.78E+12,360,BOOK,,,FALSE
9.78E+12,218,BOOK,,,FALSE
9.79E+12,210,BOOK,,,TRUE
9.78E+12,378,BOOK,,,TRUE
9.78E+12,264,BOOK,,,TRUE
387310738,738,BOOK,3,1,FALSE
9.78E+12,248,BOOK,,,TRUE
9.78E+12,146,BOOK,5,1,FALSE
9.78E+12,232,BOOK,,,TRUE
9.79E+12,366,BOOK,,,TRUE
9.78E+12,316,BOOK,,,TRUE
9.78E+12,181,BOOK,,,FALSE
9.78E+12,288,BOOK,4.5,6,FALSE
9.78E+12,608,BOOK,,,FALSE
9.78E+12,137,BOOK,,,FALSE
9.78E+12,422,BOOK,,,TRUE
9.78E+12,208,BOOK,,,TRUE
9.78E+12,416,BOOK,5,1,TRUE
1441920153,432,BOOK,,,FALSE
9.78E+12,833,BOOK,1,1,FALSE
9.78E+12,355,BOOK,,,TRUE
1425807798,210,BOOK,,,FALSE
9.78E+12,154,BOOK,,,FALSE
UOM:39015062415164,416,BOOK,,,FALSE
9.79E+12,893,BOOK,,,TRUE
9.78E+12,215,BOOK,,,TRUE
9.78E+12,226,BOOK,,,TRUE
9.78E+12,224,BOOK,,,TRUE
9.78E+12,728,BOOK,,,TRUE
1784163376,352,BOOK,,,FALSE
1305088956,512,BOOK,,,FALSE
9.79E+12,524,BOOK,5,2,FALSE
9.78E+12,216,BOOK,,,FALSE
9.78E+12,291,BOOK,5,1,FALSE
1118039556,288,BOOK,,,FALSE
1461130875,824,BOOK,,,FALSE
1461471370,426,BOOK,,,FALSE
9.78E+12,241,BOOK,,,FALSE
9.78E+12,193,BOOK,,,FALSE
1474960472,0,BOOK,,,FALSE
9.78E+12,606,BOOK,,,FALSE
9.78E+12,,BOOK,,,TRUE
3319457225,268,BOOK,,,FALSE
860105768,255,BOOK,,,FALSE
9.78E+12,100,BOOK,5,1,FALSE
9.78E+12,243,BOOK,,,FALSE
9.78E+12,529,BOOK,5,3,FALSE
9.78E+12,137,BOOK,4,4,FALSE
9.78E+12,904,BOOK,,,FALSE
73229725,1008,BOOK,4,2,FALSE
9.78E+12,295,BOOK,,,TRUE
9.78E+12,337,BOOK,,,FALSE
9.78E+12,64,BOOK,,,TRUE
9.78E+12,229,BOOK,,,FALSE
1541600363,304,BOOK,,,FALSE
9.79E+12,620,BOOK,,,TRUE
9.78E+12,338,BOOK,,,FALSE
9.78E+12,522,BOOK,,,FALSE
1444178296,96,BOOK,,,FALSE
748753966,202,BOOK,,,FALSE
9.79E+12,9,BOOK,,,FALSE
9.78E+12,482,BOOK,3.5,14,FALSE
9.78E+12,0,BOOK,4,13,FALSE
3319794922,199,BOOK,,,FALSE
1072923564,106,BOOK,,,FALSE
9.78E+12,0,BOOK,,,FALSE
9.79E+12,,BOOK,,,TRUE
1843158825,68,BOOK,,,FALSE
471496650,276,BOOK,,,FALSE
9797815374,456,BOOK,4,13,FALSE
9.78E+12,150,BOOK,3,3,FALSE
9.78E+12,272,BOOK,,,FALSE
9.78E+12,328,BOOK,,,TRUE
9.78E+12,288,BOOK,,,TRUE
3319407295,39,BOOK,,,FALSE
9.78E+12,120,BOOK,5,1,FALSE
9.78E+12,270,BOOK,,,TRUE
9.78E+12,280,BOOK,,,FALSE
1337101818,368,BOOK,,,FALSE
9.78E+12,288,BOOK,,,TRUE
UOM:35128000231868,649,BOOK,,,FALSE
1590597451,376,BOOK,,,FALSE
1760781150,240,BOOK,,,FALSE
9.78E+12,240,BOOK,,,FALSE
8120334442,372,BOOK,,,FALSE
9.78E+12,215,BOOK,,,FALSE
019882954X,288,BOOK,,,FALSE
9.78E+12,337,BOOK,,,FALSE
9.78E+12,164,BOOK,,,FALSE
1544374836,336,BOOK,,,FALSE
367399164,264,BOOK,,,FALSE
9.78E+12,272,BOOK,,,FALSE
9.78E+12,182,BOOK,,,TRUE
9.78E+12,580,BOOK,,,FALSE
9.78E+12,328,BOOK,,,TRUE
9.78E+12,681,BOOK,,,FALSE
9.78E+12,867,BOOK,,,TRUE
9.78E+12,30,BOOK,,,TRUE
9.78E+12,496,BOOK,5,2,FALSE
1544356234,0,BOOK,,,FALSE
1118332571,486,BOOK,,,FALSE
9.79E+12,808,BOOK,,,TRUE
036773818X,528,BOOK,,,FALSE
9.78E+12,206,BOOK,,,TRUE
198392613,176,BOOK,,,FALSE
9.78E+12,190,BOOK,,,FALSE
335227244,0,BOOK,,,FALSE
1408521156,136,BOOK,,,FALSE
1526404109,384,BOOK,,,FALSE
9.78E+12,352,BOOK,,,TRUE
750653701,344,BOOK,,,FALSE
9.78E+12,120,BOOK,,,TRUE
9.78E+12,321,BOOK,3,2,FALSE
940070707X,530,BOOK,,,FALSE
9.78E+12,33,BOOK,,,FALSE
9.78E+12,981,BOOK,,,FALSE
9.78E+12,492,BOOK,,,TRUE
9.78E+12,208,BOOK,,,TRUE
9.78E+12,40,BOOK,,,FALSE
9.78E+12,82,BOOK,,,TRUE
9.78E+12,198,BOOK,,,TRUE
9.78E+12,154,BOOK,,,TRUE
9.78E+12,344,BOOK,,,TRUE
1802203109,208,BOOK,,,FALSE
1634001338,,BOOK,,,FALSE
9.78E+12,347,BOOK,,,FALSE
9.78E+12,480,BOOK,,,TRUE
1138535044,350,BOOK,,,FALSE
9.78E+12,192,BOOK,,,TRUE
9.78E+12,139,BOOK,,,FALSE
9.78E+12,253,BOOK,,,FALSE
9.78E+12,140,BOOK,,,TRUE
9.78E+12,376,BOOK,,,TRUE
9.78E+12,89,BOOK,,,TRUE
9.78E+12,102,BOOK,,,TRUE
9.78E+12,247,BOOK,,,TRUE
9.78E+12,256,BOOK,,,TRUE
3319803514,192,BOOK,,,FALSE
9.78E+12,2121,BOOK,,,TRUE
9.78E+12,316,BOOK,,,TRUE
9.78E+12,364,BOOK,,,TRUE
1839981032,250,BOOK,,,FALSE
9.78E+12,273,BOOK,,,FALSE
9.78E+12,328,BOOK,5,1,TRUE
9.78E+12,216,BOOK,,,TRUE
9.78E+12,316,BOOK,,,TRUE
9.78E+12,154,BOOK,,,TRUE
9.78E+12,124,BOOK,,,TRUE
9.78E+12,225,BOOK,,,TRUE
9.78E+12,258,BOOK,,,TRUE
9.78E+12,262,BOOK,,,TRUE
3031214900,0,BOOK,,,FALSE
9.78E+12,336,BOOK,,,TRUE
9.78E+12,684,BOOK,,,TRUE
9.78E+12,180,BOOK,,,TRUE
9.78E+12,284,BOOK,,,FALSE
9.78E+12,216,BOOK,,,TRUE
1398610291,0,BOOK,,,FALSE
9.78E+12,272,BOOK,,,TRUE
9.78E+12,360,BOOK,,,TRUE
9.78E+12,469,BOOK,,,TRUE
9.78E+12,124,BOOK,,,TRUE
9.78E+12,485,BOOK,,,FALSE
9.78E+12,475,BOOK,,,TRUE
9.78E+12,365,BOOK,,,FALSE
9.78E+12,75,BOOK,,,FALSE
9.78E+12,304,BOOK,,,TRUE
9.78E+12,163,BOOK,,,TRUE
9.78E+12,574,BOOK,,,TRUE
9.78E+12,477,BOOK,,,FALSE
9.78E+12,265,BOOK,1,1,TRUE
9.78E+12,100,BOOK,,,TRUE
9.78E+12,269,BOOK,,,FALSE
9.78E+12,369,BOOK,,,FALSE
9.78E+12,408,BOOK,,,TRUE
9.79E+12,222,BOOK,,,TRUE
9.78E+12,301,BOOK,,,TRUE
9.78E+12,507,BOOK,,,TRUE
9.78E+12,312,BOOK,,,TRUE
9.78E+12,347,BOOK,,,FALSE
9.78E+12,452,BOOK,,,TRUE
9.78E+12,250,BOOK,,,TRUE
9.78E+12,333,BOOK,,,FALSE
9.78E+12,1069,BOOK,,,TRUE
9.79E+12,189,BOOK,,,TRUE
9.78E+12,369,BOOK,,,TRUE
9.78E+12,377,BOOK,,,FALSE
9.78E+12,85,BOOK,,,FALSE
9.78E+12,288,BOOK,,,TRUE
9.78E+12,304,BOOK,3,1,FALSE
9.79E+12,164,BOOK,,,TRUE
9.78E+12,254,BOOK,,,TRUE
9.78E+12,624,BOOK,,,TRUE
9.78E+12,309,BOOK,,,TRUE
9.78E+12,207,BOOK,5,1,TRUE
9.78E+12,390,BOOK,,,TRUE
9.78E+12,576,BOOK,,,FALSE
9.78E+12,210,BOOK,,,TRUE
9.78E+12,243,BOOK,,,FALSE
9.78E+12,395,BOOK,,,FALSE
9.78E+12,168,BOOK,,,FALSE
9.79E+12,240,BOOK,,,TRUE
9.78E+12,243,BOOK,,,FALSE
9.78E+12,208,BOOK,3,1,TRUE
9.78E+12,540,BOOK,,,TRUE
9.78E+12,356,BOOK,,,FALSE
9.78E+12,186,BOOK,,,FALSE
9.78E+12,305,BOOK,,,TRUE
9.78E+12,241,BOOK,,,TRUE
9.78E+12,145,BOOK,,,TRUE
9.78E+12,156,BOOK,,,TRUE
9.78E+12,847,BOOK,,,TRUE
9.78E+12,667,BOOK,,,TRUE
9.78E+12,408,BOOK,,,TRUE
9.78E+12,170,BOOK,,,TRUE
1492072664,250,BOOK,,,FALSE
9.78E+12,310,BOOK,,,TRUE
9.78E+12,675,BOOK,,,TRUE
9.79E+12,184,BOOK,,,TRUE
9.79E+12,497,BOOK,,,TRUE
9.78E+12,322,BOOK,2,1,TRUE
9.78E+12,284,BOOK,,,TRUE
9.78E+12,269,BOOK,5,1,TRUE
9.78E+12,309,BOOK,,,TRUE
9.78E+12,350,BOOK,,,TRUE
9.78E+12,447,BOOK,,,TRUE
9.78E+12,272,BOOK,,,TRUE
9.78E+12,288,BOOK,,,FALSE
9.79E+12,63,BOOK,,,TRUE
9.78E+12,602,BOOK,,,FALSE
9.78E+12,562,BOOK,,,FALSE
9.78E+12,294,BOOK,,,TRUE
9.78E+12,249,BOOK,,,TRUE
9.78E+12,140,BOOK,,,TRUE
9.78E+12,296,BOOK,,,TRUE
9.78E+12,523,BOOK,,,TRUE
9.78E+12,935,BOOK,,,TRUE
9.78E+12,386,BOOK,,,TRUE
9.78E+12,656,BOOK,,,FALSE
9.78E+12,1061,BOOK,,,TRUE
9.78E+12,456,BOOK,,,TRUE
9.78E+12,170,BOOK,,,TRUE
9.78E+12,229,BOOK,,,TRUE
9.78E+12,676,BOOK,,,FALSE
9.78E+12,256,BOOK,4,2,TRUE
9.78E+12,160,BOOK,,,TRUE
9.78E+12,158,BOOK,,,TRUE
9.78E+12,227,BOOK,,,TRUE
9.78E+12,417,BOOK,,,TRUE
9.78E+12,260,BOOK,,,TRUE
9.79E+12,166,BOOK,,,TRUE
9.80E+12,176,BOOK,,,TRUE
9.78E+12,398,BOOK,,,FALSE
3319335235,480,BOOK,,,FALSE
3030669122,256,BOOK,,,FALSE
9.78E+12,669,BOOK,,,TRUE
9.78E+12,2013,BOOK,,,FALSE
9.78E+12,272,BOOK,,,TRUE
9.78E+12,302,BOOK,,,TRUE
1484261143,435,BOOK,,,FALSE
9.78E+12,374,BOOK,,,FALSE
1785480251,324,BOOK,,,FALSE
EAN:8596547410539,104,BOOK,,,FALSE
9.79E+12,328,BOOK,,,TRUE
9.78E+12,282,BOOK,3,1,FALSE
9.78E+12,212,BOOK,,,TRUE
9.78E+12,830,BOOK,,,FALSE
9.79E+12,47,BOOK,,,TRUE
9.78E+12,353,BOOK,,,FALSE
3030819094,0,BOOK,,,FALSE
1032275065,0,BOOK,,,FALSE
9.78E+12,327,BOOK,,,TRUE
9.78E+12,450,BOOK,,,FALSE
3030167607,1140,BOOK,,,FALSE
9.78E+12,410,BOOK,,,TRUE
9.78E+12,130,BOOK,,,FALSE
9.78E+12,224,BOOK,,,FALSE
9.78E+12,288,BOOK,,,FALSE
9.78E+12,266,BOOK,,,TRUE
3030043622,150,BOOK,,,FALSE
9.78E+12,500,BOOK,,,TRUE
9.78E+12,144,BOOK,,,TRUE
9.78E+12,133,BOOK,,,TRUE
9.78E+12,224,BOOK,,,TRUE
9.78E+12,335,BOOK,4,1,TRUE
9.78E+12,300,BOOK,,,TRUE
9.78E+12,99,BOOK,,,TRUE
9.78E+12,288,BOOK,,,TRUE
9.78E+12,336,BOOK,,,TRUE
9.78E+12,240,BOOK,,,TRUE
787982369,,BOOK,,,FALSE
9.78E+12,116,BOOK,,,TRUE
9.78E+12,380,BOOK,,,FALSE
9.78E+12,406,BOOK,5,1,TRUE
9.78E+12,256,BOOK,4,4,TRUE
9.78E+12,248,BOOK,4,2,TRUE
9.78E+12,237,BOOK,,,FALSE
9.78E+12,288,BOOK,4.5,4,TRUE
158901328X,248,BOOK,,,TRUE
9.78E+12,726,BOOK,,,FALSE
9.78E+12,279,BOOK,,,FALSE
9.78E+12,440,BOOK,,,TRUE
9.78E+12,264,BOOK,,,TRUE
9.78E+12,0,BOOK,,,FALSE
9.78E+12,339,BOOK,,,FALSE
9.78E+12,256,BOOK,3.5,10,TRUE
9.78E+12,240,BOOK,,,TRUE
9.78E+12,336,BOOK,,,TRUE
1330371070,400,BOOK,,,FALSE
9.78E+12,269,BOOK,4,1,FALSE
9.78E+12,603,BOOK,,,TRUE
1855548453,378,BOOK,2,3,FALSE
9.78E+12,272,BOOK,3.5,35,TRUE
9.78E+12,358,BOOK,,,TRUE
9.78E+12,345,BOOK,1,1,FALSE
9.78E+12,167,BOOK,,,TRUE
9.78E+12,313,BOOK,,,TRUE
9.78E+12,817,BOOK,,,FALSE
9.78E+12,307,BOOK,,,FALSE
9.78E+12,212,BOOK,,,FALSE
9.78E+12,224,BOOK,,,FALSE
9.78E+12,305,BOOK,,,TRUE
1980914818,203,BOOK,,,FALSE
3030748367,539,BOOK,,,FALSE
1357093950,318,BOOK,,,FALSE
9.78E+12,148,BOOK,4,1,TRUE
303118369X,0,BOOK,,,FALSE
9.78E+12,274,BOOK,,,FALSE
9.78E+12,769,BOOK,,,FALSE
9.78E+12,282,BOOK,,,FALSE
9.78E+12,376,BOOK,,,TRUE
9.78E+12,110,BOOK,,,TRUE
9.78E+12,320,BOOK,,,TRUE
1376608936,218,BOOK,,,FALSE
1376932520,350,BOOK,,,FALSE
9.78E+12,257,BOOK,4,1,FALSE
9.78E+12,227,BOOK,,,TRUE
UCAL:B4451445,248,BOOK,,,FALSE
894136399,156,BOOK,,,FALSE
9.78E+12,207,BOOK,,,FALSE
3030450015,467,BOOK,,,FALSE
761949747,166,BOOK,,,FALSE
9.78E+12,133,BOOK,,,FALSE
3030546594,149,BOOK,,,FALSE
9.78E+12,537,BOOK,,,TRUE
1928502121,260,BOOK,,,FALSE
9.78E+12,242,BOOK,,,FALSE
9.78E+12,437,BOOK,5,1,FALSE
9.78E+12,334,BOOK,,,FALSE
9.78E+12,209,BOOK,,,FALSE
9.78E+12,267,BOOK,,,TRUE
9.78E+12,248,BOOK,,,TRUE
9.78E+12,136,BOOK,,,FALSE
9.78E+12,390,BOOK,4,1,TRUE
9.78E+12,268,BOOK,,,TRUE
9.78E+12,,BOOK,,,FALSE
9.78E+12,372,BOOK,,,FALSE
9.78E+12,30,BOOK,,,TRUE
9.78E+12,457,BOOK,,,TRUE
9.78E+12,109,BOOK,,,FALSE
9.78E+12,2188,BOOK,,,TRUE
9.78E+12,320,BOOK,,,FALSE
9.78E+12,602,BOOK,4,4,FALSE
761949747,1320,BOOK,,,FALSE
1484249879,290,BOOK,,,FALSE
9.78E+12,343,BOOK,,,FALSE
UOM:39015038015643,318,BOOK,,,FALSE
1736860577,0,BOOK,,,FALSE
9.78E+12,302,BOOK,,,TRUE
9.78E+12,224,BOOK,,,TRUE
9.78E+12,84,BOOK,,,TRUE
1800886403,368,BOOK,,,FALSE
1800374356,320,BOOK,,,FALSE
9.78E+12,107,BOOK,,,TRUE
9.78E+12,294,BOOK,,,TRUE
3031187938,0,BOOK,,,FALSE
9.78E+12,172,BOOK,3.5,4,TRUE
9.79E+12,377,BOOK,,,TRUE
9.78E+12,242,BOOK,3,1,FALSE
9.78E+12,358,BOOK,1,1,FALSE
1999601912,242,BOOK,,,FALSE
9.78E+12,266,BOOK,,,TRUE
9.78E+12,320,BOOK,,,FALSE
131919074X,800,BOOK,,,FALSE
9.78E+12,256,BOOK,5,1,TRUE
367028417,150,BOOK,,,FALSE
1138529907,394,BOOK,,,FALSE
9.78E+12,626,BOOK,,,FALSE
1484291611,0,BOOK,,,FALSE
309147824,178,BOOK,,,TRUE
9.78E+12,288,BOOK,,,FALSE
9.78E+12,480,BOOK,4.5,4,FALSE
9.78E+12,201,BOOK,,,FALSE
9.78E+12,222,BOOK,4,4,FALSE
9.78E+12,160,BOOK,,,FALSE
9.79E+12,200,BOOK,,,TRUE
9.78E+12,481,BOOK,,,TRUE
1557986886,215,BOOK,,,FALSE
9.78E+12,250,BOOK,,,FALSE
UOM:39076006166453,657,BOOK,,,FALSE
9.78E+12,224,BOOK,,,TRUE
9.78E+12,137,BOOK,3.5,2,FALSE
1032012935,248,BOOK,,,FALSE
1484278232,214,BOOK,,,FALSE
9.78E+12,314,BOOK,,,TRUE
9.78E+12,280,BOOK,,,TRUE
9.78E+12,95,BOOK,5,1,FALSE
1912808471,150,BOOK,,,FALSE
9.78E+12,129,BOOK,,,TRUE
3319714422,138,BOOK,,,FALSE
9.78E+12,268,BOOK,5,1,TRUE
470498609,256,BOOK,5,1,TRUE
9.78E+12,405,BOOK,,,FALSE
9.78E+12,226,BOOK,,,FALSE
9.78E+12,322,BOOK,,,TRUE
9.78E+12,424,BOOK,,,FALSE
UCSC:32106005378572,454,BOOK,,,FALSE
303087401X,381,BOOK,,,FALSE
9.78E+12,177,BOOK,,,TRUE
9.78E+12,177,BOOK,,,FALSE
761971580,348,BOOK,,,FALSE
9.78E+12,324,BOOK,,,FALSE
989453936,164,BOOK,,,FALSE
9.78E+12,168,BOOK,,,TRUE
9.78E+12,24,BOOK,,,TRUE
9.78E+12,254,BOOK,,,TRUE
9.78E+12,426,BOOK,,,TRUE
1138462519,,BOOK,,,FALSE
143383216X,428,BOOK,,,FALSE
9.78E+12,78,BOOK,,,TRUE
9.78E+12,236,BOOK,,,TRUE
022634455X,304,BOOK,,,FALSE
9.78E+12,215,BOOK,,,TRUE
1137366702,598,BOOK,,,FALSE
9.79E+12,521,BOOK,,,TRUE
1786439727,224,BOOK,,,FALSE
9400769695,871,BOOK,,,FALSE
9.78E+12,161,BOOK,,,FALSE
9.78E+12,56,BOOK,,,TRUE
UOM:39015073623020,224,BOOK,,,FALSE
9.78E+12,174,BOOK,,,FALSE
9.78E+12,258,BOOK,4.5,3,FALSE
9.78E+12,278,BOOK,,,TRUE
9.78E+12,336,BOOK,4,1,FALSE
9.78E+12,384,BOOK,4,2,TRUE
9.78E+12,432,BOOK,,,TRUE
813828066,239,BOOK,,,FALSE
9.78E+12,478,BOOK,,,TRUE
9.78E+12,274,BOOK,,,TRUE
9.78E+12,281,BOOK,,,FALSE
9.78E+12,232,BOOK,,,TRUE
9.78E+12,308,BOOK,,,FALSE
9.78E+12,385,BOOK,,,FALSE
9.78E+12,192,BOOK,4.5,2,TRUE
9.78E+12,370,BOOK,,,TRUE
9.78E+12,320,BOOK,,,TRUE
9.78E+12,344,BOOK,,,FALSE
1684673194,1269,BOOK,,,FALSE
9.78E+12,207,BOOK,,,TRUE
9.78E+12,195,BOOK,,,TRUE
199032254,376,BOOK,,,FALSE
9.78E+12,451,BOOK,,,TRUE
9.78E+12,311,BOOK,,,TRUE
9.78E+12,152,BOOK,,,TRUE
807605425,492,BOOK,,,FALSE
3030080994,187,BOOK,,,FALSE
241366372,208,BOOK,3,1,FALSE
9.78E+12,368,BOOK,,,TRUE
1464813256,136,BOOK,,,FALSE
9.78E+12,189,BOOK,,,TRUE
125964121X,208,BOOK,,,FALSE
9.78E+12,190,BOOK,,,TRUE
9.78E+12,240,BOOK,,,TRUE
9.78E+12,246,BOOK,,,FALSE
9.78E+12,384,BOOK,3,58,TRUE
9.78E+12,673,BOOK,,,FALSE
140449493,404,BOOK,3.5,365,FALSE
9.78E+12,198,BOOK,,,TRUE
9.78E+12,267,BOOK,,,FALSE
9.78E+12,240,BOOK,,,TRUE
9.78E+12,292,BOOK,,,FALSE
3319082531,444,BOOK,,,FALSE
9.78E+12,343,BOOK,,,TRUE
9.78E+12,265,BOOK,,,TRUE
9.78E+12,192,BOOK,,,TRUE
9.78E+12,150,BOOK,,,TRUE
1785278010,250,BOOK,,,FALSE
OSU:32435075971853,1594,BOOK,,,FALSE
1107501164,272,BOOK,,,FALSE
9.78E+12,224,BOOK,,,TRUE
3030179621,243,BOOK,,,FALSE
9.78E+12,176,BOOK,,,TRUE
059652269X,224,BOOK,,,FALSE
9.78E+12,166,BOOK,,,FALSE
1461455901,1579,BOOK,,,FALSE
309078733,224,BOOK,,,FALSE
1725619415,554,BOOK,,,FALSE
9.78E+12,992,BOOK,5,1,TRUE
9.78E+12,266,BOOK,,,TRUE
9.78E+12,225,BOOK,,,TRUE
3540826270,732,BOOK,,,FALSE
194505123X,252,BOOK,4,16,FALSE
631229191,388,BOOK,5,2,FALSE
3849515109,64,BOOK,4.5,9,FALSE
262133601,722,BOOK,4,20,FALSE
9.78E+12,487,BOOK,,,FALSE
9.79E+12,334,BOOK,,,TRUE
9.78E+12,504,BOOK,4.5,4,TRUE
9.78E+12,278,BOOK,,,TRUE
9.78E+12,455,BOOK,,,FALSE
9.78E+12,535,BOOK,,,FALSE
9.78E+12,336,BOOK,,,FALSE
9.78E+12,256,BOOK,,,FALSE
1484273850,317,BOOK,,,FALSE
9.78E+12,158,BOOK,,,FALSE
9.78E+12,265,BOOK,2,3,TRUE
9.78E+12,486,BOOK,5,1,TRUE
9.78E+12,544,BOOK,,,TRUE
9.79E+12,329,BOOK,,,TRUE
9.78E+12,336,BOOK,,,TRUE
9.78E+12,253,BOOK,,,FALSE
9.78E+12,355,BOOK,,,TRUE
9.78E+12,374,BOOK,,,TRUE
9.78E+12,429,BOOK,,,FALSE
9.79E+12,220,BOOK,,,FALSE
142008593X,704,BOOK,,,FALSE
9.78E+12,290,BOOK,,,FALSE
9.78E+12,388,BOOK,,,TRUE
9.78E+12,277,BOOK,,,FALSE
9.78E+12,316,BOOK,,,TRUE
8131708950,678,BOOK,3.5,2,FALSE
9.78E+12,472,BOOK,,,TRUE
9.78E+12,75,BOOK,,,TRUE
9.78E+12,640,BOOK,,,FALSE
9.78E+12,517,BOOK,,,TRUE
9.78E+12,452,BOOK,,,TRUE
9.78E+12,936,BOOK,,,TRUE
3319108875,492,BOOK,,,FALSE
9.78E+12,320,BOOK,,,TRUE
9.78E+12,1704,BOOK,,,TRUE
9.78E+12,380,BOOK,,,TRUE
9.78E+12,311,BOOK,,,FALSE
3540676058,444,BOOK,,,FALSE
UOM:39015080815528,426,BOOK,,,FALSE
9.78E+12,459,BOOK,,,TRUE
9.78E+12,966,BOOK,,,TRUE
148426245X,253,BOOK,,,FALSE
3030513092,286,BOOK,,,FALSE
9.79E+12,174,BOOK,,,TRUE
9.79E+12,232,BOOK,,,TRUE
9.78E+12,1015,BOOK,,,FALSE
9.78E+12,384,BOOK,,,TRUE
9.78E+12,126,BOOK,,,TRUE
3030522717,111,BOOK,,,FALSE
9.78E+12,346,BOOK,,,TRUE
9.78E+12,312,BOOK,,,TRUE
9.78E+12,318,BOOK,,,TRUE
9.78E+12,284,BOOK,,,TRUE
9.78E+12,624,BOOK,,,TRUE
9.78E+12,444,BOOK,,,FALSE
9.78E+12,167,BOOK,,,TRUE
9.78E+12,452,BOOK,,,TRUE
521032261,312,BOOK,,,FALSE
9.78E+12,687,BOOK,,,TRUE
3642227430,106,BOOK,,,TRUE
9.78E+12,234,BOOK,,,TRUE
3540354670,312,BOOK,,,FALSE
9.78E+12,306,BOOK,,,TRUE
9.78E+12,650,BOOK,,,TRUE
9.78E+12,366,BOOK,,,TRUE
9.78E+12,361,BOOK,,,FALSE
9.78E+12,276,BOOK,,,TRUE
9.78E+12,488,BOOK,,,TRUE
9.78E+12,262,BOOK,,,TRUE
3030805980,386,BOOK,,,FALSE
9.78E+12,216,BOOK,,,TRUE
9.78E+12,424,BOOK,,,TRUE
1803247339,564,BOOK,,,FALSE
9.78E+12,158,BOOK,,,FALSE
9.78E+12,,BOOK,,,FALSE
9.78E+12,186,BOOK,,,FALSE
9.78E+12,384,BOOK,,,TRUE
9.78E+12,822,BOOK,5,1,TRUE
3642414907,354,BOOK,,,FALSE
9.78E+12,508,BOOK,,,TRUE
9.78E+12,621,BOOK,,,TRUE
9.78E+12,117,BOOK,,,TRUE
9.79E+12,404,BOOK,,,TRUE
9.79E+12,160,BOOK,,,TRUE
1530414830,304,BOOK,,,FALSE
9.78E+12,356,BOOK,,,FALSE
9.78E+12,187,BOOK,,,FALSE
354000307X,246,BOOK,,,FALSE
1491913428,500,BOOK,,,FALSE
787982369,,BOOK,,,FALSE
3540620044,164,BOOK,,,FALSE
9.78E+12,368,BOOK,,,TRUE
3540419438,378,BOOK,,,FALSE
9.78E+12,332,BOOK,,,TRUE
1473965004,6000,BOOK,,,FALSE
9.78E+12,418,BOOK,,,TRUE
9.78E+12,416,BOOK,,,FALSE
1783284676,312,BOOK,,,FALSE
521896134,202,BOOK,,,FALSE
9.78E+12,397,BOOK,,,FALSE
1138640077,488,BOOK,,,FALSE
262100665,324,BOOK,5,2,FALSE
9.78E+12,253,BOOK,,,FALSE
470864125,2064,BOOK,5,1,FALSE
9.79E+12,176,BOOK,,,TRUE
9.78E+12,508,BOOK,,,TRUE
9.78E+12,272,BOOK,,,TRUE
9.79E+12,174,BOOK,,,TRUE
9.78E+12,296,BOOK,,,TRUE
9.78E+12,265,BOOK,,,TRUE
9.78E+12,688,BOOK,,,FALSE
9.78E+12,323,BOOK,,,TRUE
9.78E+12,368,BOOK,,,FALSE
9.78E+12,454,BOOK,,,FALSE
9.78E+12,504,BOOK,,,TRUE
9.78E+12,532,BOOK,5,1,TRUE
9.78E+12,345,BOOK,,,FALSE
9.78E+12,371,BOOK,,,TRUE
9.78E+12,193,BOOK,,,TRUE
9.78E+12,518,BOOK,5,1,TRUE
9.78E+12,337,BOOK,,,FALSE
9.78E+12,344,BOOK,,,FALSE
9.78E+12,296,BOOK,,,TRUE
1801077657,374,BOOK,,,FALSE
9.78E+12,205,BOOK,5,1,FALSE
3662524937,459,BOOK,,,FALSE
9.78E+12,536,BOOK,4.5,2,TRUE
9.78E+12,752,BOOK,,,FALSE
9.78E+12,352,BOOK,,,TRUE
3030562379,188,BOOK,,,FALSE
9.78E+12,234,BOOK,,,TRUE
9.78E+12,238,BOOK,,,TRUE
9.78E+12,157,BOOK,,,TRUE
